species;year;month;lon;lat
Pelophylax saharicus;2017;2;-7,759545;33,54482
Pelophylax saharicus;2022;6;-6,50815;31,013414
Pelophylax saharicus;2021;7;-2,044465;34,488723
Pelophylax saharicus;2019;10;-10,42;28,83
Pelophylax saharicus;1970;5;-6,05;35,03
Pelophylax saharicus;1982;6;-6,04028;35,46556
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1982;6;-5,56306;35,75287
Pelophylax saharicus;1983;3;-5,47139;35,78889
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;2018;4;-10,371875;28,817921
Pelophylax saharicus;2020;1;-7,760752;33,54514
Pelophylax saharicus;2016;8;-7,61793;31,315366
Pelophylax saharicus;2021;8;6,733976;36,374432
Pelophylax saharicus;2017;6;-7,751999;33,547385
Pelophylax saharicus;2011;7;-8,002717;31,641352
Pelophylax saharicus;2019;10;-10,946482;28,527815
Pelophylax saharicus;2012;3;-9,091241;29,790238
Pelophylax saharicus;2016;8;-7,646262;31,288306
Pelophylax saharicus;2019;4;-7,761497;33,544542
Pelophylax saharicus;2007;4;-3,0388;33,87245
Pelophylax saharicus;2020;3;-4,41118;32,045444
Pelophylax saharicus;2005;9;-7,671584;31,220617
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1982;5;-5,23912;35,09458
Pelophylax saharicus;1982;5;-5,23912;35,09458
Pelophylax saharicus;1982;5;-5,81278;35,78472
Pelophylax saharicus;1982;6;-5,81278;35,78472
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;2018;8;-7,759409;33,544895
Pelophylax saharicus;2011;4;-9,641448;30,032739
Pelophylax saharicus;2017;6;-7,132759;33,282144
Pelophylax saharicus;2018;8;-7,75943;33,545165
Pelophylax saharicus;2013;5;-6,318791;31,438138
Pelophylax saharicus;2017;6;-7,282534;31,731994
Pelophylax saharicus;2020;3;-7,756341;33,548256
Pelophylax saharicus;2004;4;-3,770533;32,418833
Pelophylax saharicus;2018;6;-5,34389;33,132242
Pelophylax saharicus;2011;3;-9,938126;28,942197
Pelophylax saharicus;2004;4;-4,029183;34,130483
Pelophylax saharicus;2015;9;-11,507557;28,260338
Pelophylax saharicus;2017;12;4,447228;36,81936
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1983;3;-5,27717;35,126
Pelophylax saharicus;2002;2;7,8795;33,8675
Pelophylax saharicus;1982;5;-5,81278;35,78472
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;2017;4;-9,53217;30,583432
Pelophylax saharicus;2018;7;-9,580105;30,390876
Pelophylax saharicus;2019;7;6,715845;36,552777
Pelophylax saharicus;2020;2;-8,002922;31,641382
Pelophylax saharicus;2016;4;-6,948924;30,824489
Pelophylax saharicus;2015;5;-7,9475;31,651418
Pelophylax saharicus;2019;4;-8,003221;31,641579
Pelophylax saharicus;2021;7;-2,044465;34,488723
Pelophylax saharicus;2014;5;-7,09262;31,791702
Pelophylax saharicus;2019;7;-6,165189;31,375036
Pelophylax saharicus;2022;2;4,40994;36,576142
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1982;6;-5,56306;35,75287
Pelophylax saharicus;2002;2;7,9475;34,389167
Pelophylax saharicus;1982;6;-5,81278;35,78472
Pelophylax saharicus;1982;4;-5,2663;35,09908
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;12;-8,68;28,93
Pelophylax saharicus;2020;2;-6,637267;34,108428
Pelophylax saharicus;2014;4;-7,35952;31,12706
Pelophylax saharicus;2015;4;-10,051117;29,542398
Pelophylax saharicus;2021;7;-7,948757;31,599957
Pelophylax saharicus;2016;5;-7,755203;33,547013
Pelophylax saharicus;2020;2;-8,002922;31,641382
Pelophylax saharicus;2020;2;-6,3032;32,201251
Pelophylax saharicus;2005;4;-7,609283;30,746967
Pelophylax saharicus;2013;4;-8,018968;31,561497
Pelophylax saharicus;2010;1;-10,370863;29,117975
Pelophylax saharicus;2002;5;-9,166374;29,775523
Pelophylax saharicus;2016;6;-9,481616;30,678778
Pelophylax saharicus;2019;3;-7,7631;33,543782
Pelophylax saharicus;1969;11;-10,9;28,28
Pelophylax saharicus;1982;6;-5,56306;35,75287
Pelophylax saharicus;2002;2;7,9475;34,389167
Pelophylax saharicus;1982;4;-5,2663;35,09908
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;2019;4;7,941055;34,323139
Pelophylax saharicus;2019;1;-5,896792;35,555782
Pelophylax saharicus;2017;2;-10,198928;28,841648
Pelophylax saharicus;2016;2;-7,757678;31,861147
Pelophylax saharicus;2022;6;-4,912053;32,746508
Pelophylax saharicus;2018;9;-7,759495;33,545005
Pelophylax saharicus;2019;6;-9,75971;31,466041
Pelophylax saharicus;2014;4;-8,150253;31,338026
Pelophylax saharicus;2004;4;-3,760517;32,585967
Pelophylax saharicus;2015;7;-5,346064;33,129375
Pelophylax saharicus;2015;5;-6,819203;34,007135
Pelophylax saharicus;2018;3;-10,411934;28,830626
Pelophylax saharicus;1970;5;-6,05;35,03
Pelophylax saharicus;2002;2;7,9475;34,389167
Pelophylax saharicus;2002;2;7,9475;34,389167
Pelophylax saharicus;2002;2;7,8795;33,8675
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;2008;5;9,06245;37,102783
Pelophylax saharicus;2020;2;-5,512933;30,152978
Pelophylax saharicus;2022;3;2,769014;36,260797
Pelophylax saharicus;2014;4;-7,974572;29,738701
Pelophylax saharicus;2018;4;6,662963;36,401465
Pelophylax saharicus;2011;2;-6,939433;30,886331
Pelophylax saharicus;2017;9;-5,940581;31,509423
Pelophylax saharicus;2007;1;-9,17604;29,239467
Pelophylax saharicus;2012;3;-9,411552;29,060792
Pelophylax saharicus;2007;4;-8,001217;29,590783
Pelophylax saharicus;2011;2;-9,086903;29,814764
Pelophylax saharicus;2019;3;-7,673376;33,554268
Pelophylax saharicus;2011;7;-8,002717;31,641352
Pelophylax saharicus;1970;2;-6,87;30,87
Pelophylax saharicus;1982;6;-5,81278;35,78472
Pelophylax saharicus;1982;4;-5,2663;35,09908
Pelophylax saharicus;2002;1;8,876;36,9585
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;2022;6;-5,056125;33,146964
Pelophylax saharicus;2018;3;-5,68513;31,168674
Pelophylax saharicus;2022;5;-3,78729;32,029327
Pelophylax saharicus;2020;1;-2,033982;30,922278
Pelophylax saharicus;2019;7;6,715027;36,55273
Pelophylax saharicus;2020;6;-7,764872;33,543825
Pelophylax saharicus;2016;4;-6,948924;30,824489
Pelophylax saharicus;2013;5;-7,41066;31,426851
Pelophylax saharicus;2017;9;-10,41826;28,492208
Pelophylax saharicus;2019;6;-8,003368;31,641606
Pelophylax saharicus;2019;8;-6,120801;31,425483
Pelophylax saharicus;2016;4;-8,003164;31,641677
Pelophylax saharicus;2018;11;-5,647157;35,82493
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1982;6;-5,56306;35,75287
Pelophylax saharicus;2002;2;7,8795;33,8675
Pelophylax saharicus;2002;2;8,685833;36,616333
Pelophylax saharicus;1970;5;-6,05;35,03
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;9;-13,206667;27,1395
Pelophylax saharicus;2018;3;-10,41193;28,830535
Pelophylax saharicus;2022;7;-5,712577;31,491425
Pelophylax saharicus;2013;4;-6,000799;31,413085
Pelophylax saharicus;2021;5;-6,720945;32,015944
Pelophylax saharicus;2017;4;7,3264;25,608398
Pelophylax saharicus;2020;3;-8,429342;30,210672
Pelophylax saharicus;2022;6;-8,002239;31,641294
Pelophylax saharicus;2005;4;-5,355617;34,06445
Pelophylax saharicus;2014;5;-8,134459;31,0399
Pelophylax saharicus;2004;9;8,925017;33,4875
Pelophylax saharicus;2019;5;6,133501;36,56839
Pelophylax saharicus;2013;10;-6,4938;31,34781
Pelophylax saharicus;2014;6;-6,72;31,99
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1982;6;-6,04028;35,46556
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1971;9;7,882;33,878
Pelophylax saharicus;2013;5;-6,314596;31,435502
Pelophylax saharicus;2013;3;-8,175523;31,449653
Pelophylax saharicus;2015;5;6,527781;36,313059
Pelophylax saharicus;2019;5;-7,761791;33,544712
Pelophylax saharicus;2022;6;-1,900155;34,681962
Pelophylax saharicus;2013;6;-8,346;30,884
Pelophylax saharicus;2016;6;-9,528393;30,687562
Pelophylax saharicus;2013;5;-6,198199;31,391826
Pelophylax saharicus;2017;6;-7,755432;33,546812
Pelophylax saharicus;2020;2;-8,002922;31,641382
Pelophylax saharicus;2020;3;-6,944685;30,823526
Pelophylax saharicus;2022;5;-7,818886;31,264478
Pelophylax saharicus;2021;12;-2,142569;34,752548
Pelophylax saharicus;1969;11;-10,9;28,28
Pelophylax saharicus;1997;3;-9,833333;28,983333
Pelophylax saharicus;1982;6;-5,56306;35,75287
Pelophylax saharicus;1982;5;-5,81278;35,78472
Pelophylax saharicus;1967;3;8,68;36,73
Pelophylax saharicus;1970;2;-6,87;30,87
Pelophylax saharicus;1970;5;-6,05;35,03
Pelophylax saharicus;2014;4;-7,858118;31,198042
Pelophylax saharicus;2021;8;6,742046;36,250487
Pelophylax saharicus;2017;4;-6,566162;31,073736
Pelophylax saharicus;2014;6;-6,9109;30,904339
Pelophylax saharicus;2017;10;6,627296;36,080911
Pelophylax saharicus;2013;5;-7,41066;31,426851
Pelophylax saharicus;2018;4;-7,45706;31,183683
Pelophylax saharicus;2022;3;-9,167507;29,229546
Pelophylax saharicus;2015;11;-6,004614;31,041388
Pelophylax saharicus;2021;7;-2,044465;34,488723
Pelophylax saharicus;2022;4;4,415678;36,580824
Pelophylax saharicus;2008;12;10,155102;36,886732
Pelophylax saharicus;2017;8;1,862816;33,822423
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;1982;6;-5,47672;35,8475
Pelophylax saharicus;1994;5;-4,18;31,69
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;9;-13,206667;27,1395
Pelophylax saharicus;2014;3;-7,1174;30,9789
Pelophylax saharicus;2017;5;-4,988226;34,059055
Pelophylax saharicus;2016;12;5,513886;35,374642
Pelophylax saharicus;2008;2;-7,892968;31,666152
Pelophylax saharicus;2016;9;7,939538;34,316881
Pelophylax saharicus;2019;10;-10,946386;28,527796
Pelophylax saharicus;2018;3;-7,31384;29,903573
Pelophylax saharicus;2013;5;-9,958205;28,943941
Pelophylax saharicus;2015;5;-7,906453;31,684423
Pelophylax saharicus;2013;10;-6,496503;31,362432
Pelophylax saharicus;2013;4;-7,852403;31,208012
Pelophylax saharicus;2017;9;-5,345794;33,129594
Pelophylax saharicus;2019;7;-8,003128;31,641838
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;2002;2;7,9475;34,389167
Pelophylax saharicus;1982;6;-5,56306;35,75287
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;9;-13,206667;27,1395
Pelophylax saharicus;2013;12;-10,843112;28,400914
Pelophylax saharicus;2006;9;-7,852178;31,208213
Pelophylax saharicus;2010;12;-7,981084;31,629472
Pelophylax saharicus;2019;5;-5,970266;35,505826
Pelophylax saharicus;2016;4;-7,723446;31,306623
Pelophylax saharicus;2017;6;-7,758865;33,545668
Pelophylax saharicus;2018;4;-7,761126;33,544862
Pelophylax saharicus;2016;4;-7,727751;31,304405
Pelophylax saharicus;2008;5;9,053233;37,111467
Pelophylax saharicus;2016;11;-5,832209;30,311727
Pelophylax saharicus;2021;9;-8,620525;30,895065
Pelophylax saharicus;2011;2;-9,532337;30,585463
Pelophylax saharicus;2013;4;-4,226789;31,431761
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1982;6;-5,56306;35,75287
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;2021;11;-9,47612;30,604095
Pelophylax saharicus;2020;3;-8,429342;30,210672
Pelophylax saharicus;2018;6;-2,924015;35,12447
Pelophylax saharicus;2011;4;-9,828397;30,701291
Pelophylax saharicus;2019;3;-7,766089;33,542575
Pelophylax saharicus;2018;6;-7,761111;33,544274
Pelophylax saharicus;2021;6;-5,095078;33,543716
Pelophylax saharicus;2020;1;-2,032745;30,924887
Pelophylax saharicus;2020;3;-7,758005;33,546542
Pelophylax saharicus;2014;7;-7,851931;31,207626
Pelophylax saharicus;2018;3;-7,760954;33,544967
Pelophylax saharicus;2008;5;9,05315;37,111633
Pelophylax saharicus;2011;2;-9,532337;30,585463
Pelophylax saharicus;2014;5;-7,825913;31,394299
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1970;2;-6,87;30,87
Pelophylax saharicus;2013;5;-6,192909;31,384618
Pelophylax saharicus;2003;1;-4,282258;31,856711
Pelophylax saharicus;2021;5;-2,994104;35,154941
Pelophylax saharicus;2020;3;-8,388516;30,392871
Pelophylax saharicus;2016;6;-5,252209;33,279239
Pelophylax saharicus;2008;2;-8,003142;31,641303
Pelophylax saharicus;2014;6;-6,837436;30,859638
Pelophylax saharicus;2011;2;-6,939486;30,886268
Pelophylax saharicus;2018;4;-9,017696;29,343321
Pelophylax saharicus;2011;7;-8,002717;31,641352
Pelophylax saharicus;2006;1;-2,95;35,290001
Pelophylax saharicus;2008;5;9,11045;37,046267
Pelophylax saharicus;2021;5;-6,721117;32,015922
Pelophylax saharicus;2011;2;-6,406448;30,674569
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1969;12;-8,68;28,93
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;2012;4;-6,937016;30,933544
Pelophylax saharicus;2022;7;-5,441028;31,445148
Pelophylax saharicus;2014;6;-6,89;31,43
Pelophylax saharicus;2014;6;-7,404914;31,379104
Pelophylax saharicus;2019;7;6,715847;36,55237
Pelophylax saharicus;2014;6;-6,837436;30,859638
Pelophylax saharicus;2014;4;-6,679773;34,228977
Pelophylax saharicus;2021;9;-2,044465;34,488723
Pelophylax saharicus;1996;12;-5,545979;30,771776
Pelophylax saharicus;2006;1;-5,38;35,900002
Pelophylax saharicus;2016;7;6,610302;36,511004
Pelophylax saharicus;2001;2;-4;31,1
Pelophylax saharicus;2018;5;-7,759938;33,54479
Pelophylax saharicus;2022;3;4,415051;36,599187
Pelophylax saharicus;2002;2;7,9475;34,389167
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1970;2;-5,6;31,45
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;2013;5;-6,346622;31,499275
Pelophylax saharicus;2019;6;-7,761182;33,544784
Pelophylax saharicus;2018;5;-6,858488;30,870122
Pelophylax saharicus;2015;4;-3,334036;32,266468
Pelophylax saharicus;2019;3;-4,228782;31,430933
Pelophylax saharicus;2012;4;-7,852247;31,208582
Pelophylax saharicus;2013;6;-7,852521;31,20825
Pelophylax saharicus;2013;5;-7,524862;31,421156
Pelophylax saharicus;2017;9;-4,290032;31,856742
Pelophylax saharicus;2021;6;-2,799793;31,160653
Pelophylax saharicus;2016;5;-2,457298;31,932039
Pelophylax saharicus;2013;5;-6,354218;31,468204
Pelophylax saharicus;1996;12;-5,166668;31,116407
Pelophylax saharicus;2020;5;-5,345036;35,901212
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1982;5;-5,81278;35,78472
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1969;11;-10,9;28,28
Pelophylax saharicus;1969;10;-9,87;28,48
Pelophylax saharicus;2013;4;-4,226789;31,431761
Pelophylax saharicus;2018;7;-4,120255;33,158612
Pelophylax saharicus;2015;11;-7,851655;31,209021
Pelophylax saharicus;2022;4;-8,869867;30,495449
Pelophylax saharicus;2019;3;-6,426057;30,697476
Pelophylax saharicus;2009;8;-5,591039;31,592573
Pelophylax saharicus;2008;5;9,046417;37,06835
Pelophylax saharicus;2011;2;-6,939486;30,886268
Pelophylax saharicus;2020;2;-8,002922;31,641382
Pelophylax saharicus;2016;4;7,200785;36,912712
Pelophylax saharicus;2013;5;-9,939929;29,079215
Pelophylax saharicus;2010;4;-6,914005;30,957149
Pelophylax saharicus;1983;3;-5,47139;35,78889
Pelophylax saharicus;1982;5;-5,81278;35,78472
Pelophylax saharicus;1982;5;-6,04028;35,46556
Pelophylax saharicus;1970;2;-5,6;31,45
Amnirana asperrima;2002;2;9,93;4,83
Amnirana asperrima;1999;6;10,1789;5,008
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;2002;2;9,93;4,83
Amnirana asperrima;1969;1;9,91667;4,90833
Amnirana asperrima;2002;2;9,93;4,83
Amnirana asperrima;2002;2;9,93;4,83
Amnirana asperrima;2002;2;9,93;4,83
Amnirana asperrima;2015;12;8,84732;5,06289
Amnirana asperrima;1973;3;9,6089;4,8244
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana asperrima;1972;11;9,9006;4,9197
Amnirana occidentalis;2020;2;-8,33922;4,97522
Amnirana occidentalis;2005;12;-10,692;7,453
Amnirana occidentalis;2002;3;-7,316;4,9
Amnirana occidentalis;2003;10;-2,4;5,2
Lithobates clamitans;2020;5;6,59603;5,2499
Rana draytonii;1973;4;10,81667;4,41667
Rana draytonii;1973;3;10,2833;5,6833
Rana draytonii;1973;3;10,2833;5,6833
Rana draytonii;1973;4;13,98333;7,36667
Rana draytonii;1973;4;9,83333;5,03333
Rana draytonii;1973;4;9,83333;5,03333
Rana draytonii;1959;7;10,4833;5,2
Rana draytonii;1959;7;10,4833;5,2
Rana draytonii;1959;7;10,4833;5,2
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;1990;1;-7,255105;39,15907
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;2004;4;-8,011744;39,792223
Rana iberica;2019;8;-7,332237;39,390721
Rana iberica;2004;1;-7,435071;39,331986
Rana iberica;2004;4;-8,223585;39,789094
Rana iberica;2007;1;-7,788357;39,799921
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;1997;7;-7,31909;39,330369
Rana iberica;2004;1;-7,435071;39,331986
Rana iberica;2004;11;-8,654882;39,706448
Rana iberica;2007;1;-8,357041;39,692919
Rana iberica;1999;4;-7,31909;39,330369
Rana iberica;2007;1;-8,104686;39,648443
Rana iberica;2004;1;-7,435071;39,331986
Rana iberica;2002;1;-7,517966;39,712584
Rana iberica;2004;1;-7,433057;39,422059
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;2004;1;-8,011267;39,608614
Rana iberica;1987;3;-7,361995;39,293206
Rana iberica;1996;12;-7,435071;39,331986
Rana iberica;2007;1;-8,294158;39,889792
Rana iberica;2021;7;-5,251402;39,321576
Rana iberica;1986;4;-7,361995;39,293206
Rana iberica;2004;1;-7,435071;39,331986
Rana iberica;2004;1;-7,433057;39,422059
Rana iberica;2007;1;-8,205562;39,999006
Rana iberica;2005;6;-7,348598;39,328035
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;1983;3;-7,361995;39,293206
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;1990;1;-7,391768;39,226554
Rana iberica;1986;4;-7,361995;39,293206
Rana iberica;1997;5;-7,32124;39,240299
Rana iberica;2021;12;-9,012474;39,772855
Rana iberica;2003;7;-7,347032;39,900417
Rana iberica;2021;4;-8,922102;39,659753
Rana iberica;2004;1;-7,435071;39,331986
Rana iberica;1990;1;-8,079708;39,560746
Rana iberica;2004;9;-8,967925;39,735077
Rana iberica;1990;1;-8,129768;39,736102
Rana iberica;2019;12;-7,25;39,23
Rana iberica;1994;6;-8,243236;39,700455
Rana iberica;1995;3;-7,771951;39,966713
Rana iberica;2004;1;-8,124326;39,879815
Rana iberica;2004;1;-8,474449;39,972026
Rana iberica;2004;1;-7,435071;39,331986
Rana iberica;2021;8;-8,13831;39,923377
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;2004;1;-8,128869;39,519453
Rana iberica;2007;1;-8,433695;39,955602
Rana iberica;2022;5;-8,316562;39,916112
Rana iberica;2004;1;-7,433057;39,422059
Rana iberica;2007;1;-7,255101;39,159084
Rana iberica;2004;1;-7,435071;39,331986
Rana iberica;1996;11;-7,65665;39,875342
Rana iberica;1983;3;-8,922548;39,745242
Rana iberica;1996;4;-8,357354;39,971436
Rana iberica;2004;1;-7,433057;39,422059
Rana iberica;2007;1;-7,991093;39,669809
Rana iberica;1991;7;-7,923246;39,624725
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;2004;1;-7,433057;39,422059
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;2007;1;-8,243437;39,714579
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;1990;1;-8,016029;39,757504
Rana iberica;1990;1;-7,552792;39,381717
Rana iberica;2015;12;-8,187356;39,93615
Rana iberica;1990;1;-8,205568;39,998996
Rana iberica;2004;1;-8,358196;39,881344
Rana iberica;1997;7;-7,31909;39,330369
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;1990;1;-8,218224;39,626934
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;1994;6;-8,240264;39,970727
Rana iberica;2004;1;-7,433057;39,422059
Rana iberica;1994;11;-8,358196;39,881344
Rana iberica;2019;8;-8,159938;39,962857
Rana iberica;1990;1;-7,902225;39,778772
Rana iberica;2007;1;-7,813095;39,887669
Rana iberica;2004;1;-7,32124;39,240299
Rana iberica;2004;1;-8,478536;39,431444
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;1995;3;-7,890474;39,877815
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;2004;1;-7,433057;39,422059
Rana iberica;2004;1;-7,891922;39,787733
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;2018;8;-7,237407;39,237984
Rana iberica;2000;6;-7,316928;39,420436
Rana iberica;2012;7;-8,188629;39,940891
Rana iberica;2001;1;-7,654889;39,965414
Rana iberica;2004;1;-7,09203;39,146663
Rana iberica;2004;1;-7,31909;39,330369
Rana iberica;2004;1;-7,435071;39,331986
